<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
AFLT;D;10/03/09;00:00:00;30.2200000
AFLT;D;11/03/09;00:00:00;30.4600000
AFLT;D;12/03/09;00:00:00;30.4900000
AFLT;D;13/03/09;00:00:00;31.1200000
AFLT;D;16/03/09;00:00:00;31.1900000
AFLT;D;17/03/09;00:00:00;31.3400000
AFLT;D;18/03/09;00:00:00;31.8500000
AFLT;D;19/03/09;00:00:00;32.4000000
AFLT;D;20/03/09;00:00:00;32.0500000
AFLT;D;23/03/09;00:00:00;33.8900000
AFLT;D;24/03/09;00:00:00;34.6400000
AFLT;D;25/03/09;00:00:00;36.5000000
AFLT;D;26/03/09;00:00:00;36.2000000
AFLT;D;27/03/09;00:00:00;35.7000000
AFLT;D;30/03/09;00:00:00;36.5000000
AFLT;D;31/03/09;00:00:00;39.6500000
AFLT;D;01/04/09;00:00:00;39.1200000
AFLT;D;02/04/09;00:00:00;39.0000000
AFLT;D;03/04/09;00:00:00;37.2900000
AFLT;D;06/04/09;00:00:00;35.9000000
AFLT;D;07/04/09;00:00:00;35.8800000
AFLT;D;08/04/09;00:00:00;36.3000000
AFLT;D;09/04/09;00:00:00;36.6000000
AFLT;D;10/04/09;00:00:00;36.2100000
AFLT;D;13/04/09;00:00:00;36.1900000
AFLT;D;14/04/09;00:00:00;35.1500000
AFLT;D;15/04/09;00:00:00;34.8000000
AFLT;D;16/04/09;00:00:00;35.2700000
AFLT;D;17/04/09;00:00:00;35.1600000
AFLT;D;20/04/09;00:00:00;34.5000000
AFLT;D;21/04/09;00:00:00;32.9600000
AFLT;D;22/04/09;00:00:00;33.4500000
AFLT;D;23/04/09;00:00:00;33.8700000
AFLT;D;24/04/09;00:00:00;33.5000000
AFLT;D;27/04/09;00:00:00;33.0000000
AFLT;D;28/04/09;00:00:00;32.3200000
AFLT;D;29/04/09;00:00:00;32.5100000
AFLT;D;30/04/09;00:00:00;33.9600000
AFLT;D;04/05/09;00:00:00;34.9800000
AFLT;D;05/05/09;00:00:00;35.0000000
AFLT;D;06/05/09;00:00:00;35.1900000
AFLT;D;07/05/09;00:00:00;35.4900000
AFLT;D;08/05/09;00:00:00;35.4900000
AFLT;D;12/05/09;00:00:00;36.9900000
AFLT;D;13/05/09;00:00:00;33.7800000
AFLT;D;14/05/09;00:00:00;33.8700000
AFLT;D;15/05/09;00:00:00;33.9800000
AFLT;D;18/05/09;00:00:00;35.0000000
AFLT;D;19/05/09;00:00:00;34.7000000
AFLT;D;20/05/09;00:00:00;34.9300000
AFLT;D;21/05/09;00:00:00;34.4800000
AFLT;D;22/05/09;00:00:00;34.3400000
AFLT;D;25/05/09;00:00:00;34.2000000
AFLT;D;26/05/09;00:00:00;33.7500000
AFLT;D;27/05/09;00:00:00;35.0000000
AFLT;D;28/05/09;00:00:00;35.1300000
AFLT;D;29/05/09;00:00:00;35.1500000
AFLT;D;01/06/09;00:00:00;34.9900000
AFLT;D;02/06/09;00:00:00;35.4800000
AFLT;D;03/06/09;00:00:00;35.1000000
AFLT;D;04/06/09;00:00:00;37.8600000
AFLT;D;05/06/09;00:00:00;37.3000000
AFLT;D;08/06/09;00:00:00;37.2400000
AFLT;D;09/06/09;00:00:00;36.6500000
AFLT;D;10/06/09;00:00:00;36.5000000
AFLT;D;11/06/09;00:00:00;36.6600000
AFLT;D;15/06/09;00:00:00;35.5000000
AFLT;D;16/06/09;00:00:00;35.7400000
AFLT;D;17/06/09;00:00:00;36.1100000
AFLT;D;18/06/09;00:00:00;35.1500000
AFLT;D;19/06/09;00:00:00;35.2500000
AFLT;D;22/06/09;00:00:00;34.0000000
AFLT;D;23/06/09;00:00:00;32.5000000
AFLT;D;24/06/09;00:00:00;33.4000000
AFLT;D;25/06/09;00:00:00;33.1200000
AFLT;D;26/06/09;00:00:00;32.7000000
AFLT;D;29/06/09;00:00:00;33.3700000
AFLT;D;30/06/09;00:00:00;33.8700000
AFLT;D;01/07/09;00:00:00;33.5000000
AFLT;D;02/07/09;00:00:00;33.0000000
AFLT;D;03/07/09;00:00:00;33.0900000
AFLT;D;06/07/09;00:00:00;32.8100000
AFLT;D;07/07/09;00:00:00;32.0500000
AFLT;D;08/07/09;00:00:00;30.7200000
AFLT;D;09/07/09;00:00:00;30.3300000
AFLT;D;10/07/09;00:00:00;29.5500000
AFLT;D;13/07/09;00:00:00;29.6500000
AFLT;D;14/07/09;00:00:00;28.8500000
AFLT;D;15/07/09;00:00:00;29.2800000
AFLT;D;16/07/09;00:00:00;29.4600000
AFLT;D;17/07/09;00:00:00;30.1600000
AFLT;D;20/07/09;00:00:00;30.5500000
AFLT;D;21/07/09;00:00:00;31.7000000
AFLT;D;22/07/09;00:00:00;30.9900000
AFLT;D;23/07/09;00:00:00;31.7000000
AFLT;D;24/07/09;00:00:00;31.5400000
AFLT;D;27/07/09;00:00:00;32.6700000
AFLT;D;28/07/09;00:00:00;31.5100000
AFLT;D;29/07/09;00:00:00;30.6500000
AFLT;D;30/07/09;00:00:00;31.1700000
AFLT;D;31/07/09;00:00:00;31.4300000
AFLT;D;03/08/09;00:00:00;33.0600000
AFLT;D;04/08/09;00:00:00;33.2800000
AFLT;D;05/08/09;00:00:00;32.3400000
AFLT;D;06/08/09;00:00:00;33.0000000
AFLT;D;07/08/09;00:00:00;33.1900000
AFLT;D;10/08/09;00:00:00;33.0500000
AFLT;D;11/08/09;00:00:00;32.6100000
AFLT;D;12/08/09;00:00:00;32.2000000
AFLT;D;13/08/09;00:00:00;33.5600000
AFLT;D;14/08/09;00:00:00;33.2900000
AFLT;D;17/08/09;00:00:00;32.0000000
AFLT;D;18/08/09;00:00:00;32.4200000
AFLT;D;19/08/09;00:00:00;32.5500000
AFLT;D;20/08/09;00:00:00;32.7000000
AFLT;D;21/08/09;00:00:00;33.0900000
AFLT;D;24/08/09;00:00:00;33.4500000
AFLT;D;25/08/09;00:00:00;32.9900000
