<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
KMAZ;D;31/03/09;00:00:00;19.7900000
KMAZ;D;01/04/09;00:00:00;19.2500000
KMAZ;D;02/04/09;00:00:00;19.5000000
KMAZ;D;03/04/09;00:00:00;19.4000000
KMAZ;D;06/04/09;00:00:00;18.9100000
KMAZ;D;07/04/09;00:00:00;19.1000000
KMAZ;D;08/04/09;00:00:00;19.9300000
KMAZ;D;09/04/09;00:00:00;20.5600000
KMAZ;D;10/04/09;00:00:00;23.3000000
KMAZ;D;13/04/09;00:00:00;23.6600000
KMAZ;D;14/04/09;00:00:00;24.0300000
KMAZ;D;15/04/09;00:00:00;23.1600000
KMAZ;D;16/04/09;00:00:00;23.0600000
KMAZ;D;17/04/09;00:00:00;23.4500000
KMAZ;D;20/04/09;00:00:00;21.1300000
KMAZ;D;21/04/09;00:00:00;22.7900000
KMAZ;D;22/04/09;00:00:00;28.3000000
KMAZ;D;23/04/09;00:00:00;26.9500000
KMAZ;D;24/04/09;00:00:00;27.0700000
KMAZ;D;27/04/09;00:00:00;26.3500000
KMAZ;D;28/04/09;00:00:00;25.3900000
KMAZ;D;29/04/09;00:00:00;30.8000000
KMAZ;D;30/04/09;00:00:00;30.2300000
KMAZ;D;04/05/09;00:00:00;34.8700000
KMAZ;D;05/05/09;00:00:00;33.7000000
KMAZ;D;06/05/09;00:00:00;34.3700000
KMAZ;D;07/05/09;00:00:00;36.3600000
KMAZ;D;08/05/09;00:00:00;35.9600000
KMAZ;D;12/05/09;00:00:00;37.0000000
KMAZ;D;13/05/09;00:00:00;36.7500000
KMAZ;D;14/05/09;00:00:00;38.0000000
KMAZ;D;15/05/09;00:00:00;36.9200000
KMAZ;D;18/05/09;00:00:00;36.8000000
KMAZ;D;19/05/09;00:00:00;36.5500000
KMAZ;D;20/05/09;00:00:00;36.8400000
KMAZ;D;21/05/09;00:00:00;40.1000000
KMAZ;D;22/05/09;00:00:00;38.9000000
KMAZ;D;25/05/09;00:00:00;38.4800000
KMAZ;D;26/05/09;00:00:00;36.6600000
KMAZ;D;27/05/09;00:00:00;36.6000000
KMAZ;D;28/05/09;00:00:00;37.5100000
KMAZ;D;29/05/09;00:00:00;39.5000000
KMAZ;D;01/06/09;00:00:00;43.3300000
KMAZ;D;02/06/09;00:00:00;43.5300000
KMAZ;D;03/06/09;00:00:00;40.3200000
KMAZ;D;04/06/09;00:00:00;38.9500000
KMAZ;D;05/06/09;00:00:00;39.2400000
KMAZ;D;08/06/09;00:00:00;40.0000000
KMAZ;D;09/06/09;00:00:00;38.9000000
KMAZ;D;10/06/09;00:00:00;39.1200000
KMAZ;D;11/06/09;00:00:00;38.3700000
KMAZ;D;15/06/09;00:00:00;36.2000000
KMAZ;D;16/06/09;00:00:00;37.7200000
KMAZ;D;17/06/09;00:00:00;34.8000000
KMAZ;D;18/06/09;00:00:00;33.5900000
KMAZ;D;19/06/09;00:00:00;34.0000000
KMAZ;D;22/06/09;00:00:00;30.3000000
KMAZ;D;23/06/09;00:00:00;29.2900000
KMAZ;D;24/06/09;00:00:00;30.6800000
KMAZ;D;25/06/09;00:00:00;30.1000000
KMAZ;D;26/06/09;00:00:00;30.2900000
KMAZ;D;29/06/09;00:00:00;30.6900000
KMAZ;D;30/06/09;00:00:00;29.5200000
KMAZ;D;01/07/09;00:00:00;30.0000000
KMAZ;D;02/07/09;00:00:00;29.3000000
KMAZ;D;03/07/09;00:00:00;30.1800000
KMAZ;D;06/07/09;00:00:00;28.8500000
KMAZ;D;07/07/09;00:00:00;28.8900000
KMAZ;D;08/07/09;00:00:00;28.7800000
KMAZ;D;09/07/09;00:00:00;28.7700000
KMAZ;D;10/07/09;00:00:00;28.0000000
KMAZ;D;13/07/09;00:00:00;27.6000000
KMAZ;D;14/07/09;00:00:00;27.5900000
KMAZ;D;15/07/09;00:00:00;29.7000000
KMAZ;D;16/07/09;00:00:00;29.1000000
KMAZ;D;17/07/09;00:00:00;30.9800000
KMAZ;D;20/07/09;00:00:00;31.2300000
KMAZ;D;21/07/09;00:00:00;33.0000000
KMAZ;D;22/07/09;00:00:00;31.2200000
KMAZ;D;23/07/09;00:00:00;31.5100000
KMAZ;D;24/07/09;00:00:00;31.7000000
KMAZ;D;27/07/09;00:00:00;31.7500000
