<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;24/03/09;00:00:00;23.3600000
SBER;D;25/03/09;00:00:00;25.4100000
SBER;D;26/03/09;00:00:00;25.0000000
SBER;D;27/03/09;00:00:00;22.6300000
SBER;D;30/03/09;00:00:00;20.0100000
SBER;D;31/03/09;00:00:00;20.8500000
SBER;D;01/04/09;00:00:00;21.0700000
SBER;D;02/04/09;00:00:00;23.2800000
SBER;D;03/04/09;00:00:00;22.9000000
SBER;D;06/04/09;00:00:00;23.2700000
SBER;D;07/04/09;00:00:00;23.5500000
SBER;D;08/04/09;00:00:00;24.5700000
SBER;D;09/04/09;00:00:00;26.8900000
SBER;D;10/04/09;00:00:00;26.8500000
SBER;D;13/04/09;00:00:00;26.7000000
SBER;D;14/04/09;00:00:00;29.1400000
SBER;D;15/04/09;00:00:00;28.0700000
SBER;D;16/04/09;00:00:00;29.1400000
SBER;D;17/04/09;00:00:00;28.8500000
SBER;D;20/04/09;00:00:00;26.1600000
SBER;D;21/04/09;00:00:00;25.9300000
SBER;D;22/04/09;00:00:00;27.3900000
SBER;D;23/04/09;00:00:00;28.2600000
SBER;D;24/04/09;00:00:00;27.7500000
SBER;D;27/04/09;00:00:00;27.0300000
SBER;D;28/04/09;00:00:00;26.1000000
SBER;D;29/04/09;00:00:00;27.1100000
SBER;D;30/04/09;00:00:00;27.8000000
SBER;D;04/05/09;00:00:00;29.2800000
SBER;D;05/05/09;00:00:00;28.8700000
SBER;D;06/05/09;00:00:00;29.3800000
SBER;D;07/05/09;00:00:00;31.1500000
SBER;D;08/05/09;00:00:00;32.2700000
SBER;D;12/05/09;00:00:00;33.6500000
SBER;D;13/05/09;00:00:00;32.2000000
SBER;D;14/05/09;00:00:00;31.6900000
SBER;D;15/05/09;00:00:00;32.9800000
SBER;D;18/05/09;00:00:00;34.1500000
SBER;D;19/05/09;00:00:00;36.0000000
SBER;D;20/05/09;00:00:00;40.1000000
SBER;D;21/05/09;00:00:00;37.4500000
SBER;D;22/05/09;00:00:00;39.0100000
SBER;D;25/05/09;00:00:00;39.4000000
SBER;D;26/05/09;00:00:00;39.5400000
SBER;D;27/05/09;00:00:00;40.8000000
SBER;D;28/05/09;00:00:00;41.5400000
SBER;D;29/05/09;00:00:00;44.1300000
SBER;D;01/06/09;00:00:00;51.8800000
SBER;D;02/06/09;00:00:00;53.3800000
SBER;D;03/06/09;00:00:00;47.1700000
SBER;D;04/06/09;00:00:00;49.4700000
SBER;D;05/06/09;00:00:00;50.7500000
SBER;D;08/06/09;00:00:00;48.3800000
SBER;D;09/06/09;00:00:00;49.2000000
SBER;D;10/06/09;00:00:00;49.3100000
SBER;D;11/06/09;00:00:00;47.9800000
SBER;D;15/06/09;00:00:00;43.9200000
SBER;D;16/06/09;00:00:00;46.0600000
SBER;D;17/06/09;00:00:00;43.0000000
SBER;D;18/06/09;00:00:00;42.6900000
SBER;D;19/06/09;00:00:00;41.1000000
SBER;D;22/06/09;00:00:00;35.7900000
SBER;D;23/06/09;00:00:00;37.0500000
SBER;D;24/06/09;00:00:00;42.6000000
SBER;D;25/06/09;00:00:00;41.3500000
SBER;D;26/06/09;00:00:00;39.7200000
SBER;D;29/06/09;00:00:00;39.8600000
SBER;D;30/06/09;00:00:00;38.0800000
SBER;D;01/07/09;00:00:00;39.4300000
SBER;D;02/07/09;00:00:00;37.8300000
SBER;D;03/07/09;00:00:00;38.5400000
SBER;D;06/07/09;00:00:00;37.0000000
SBER;D;07/07/09;00:00:00;37.2100000
SBER;D;08/07/09;00:00:00;36.3300000
SBER;D;09/07/09;00:00:00;36.1900000
SBER;D;10/07/09;00:00:00;34.3600000
SBER;D;13/07/09;00:00:00;35.9000000
SBER;D;14/07/09;00:00:00;35.7300000
SBER;D;15/07/09;00:00:00;37.8000000
SBER;D;16/07/09;00:00:00;37.3700000
SBER;D;17/07/09;00:00:00;38.0200000
SBER;D;20/07/09;00:00:00;39.2100000
SBER;D;21/07/09;00:00:00;40.4300000
SBER;D;22/07/09;00:00:00;38.7900000
SBER;D;23/07/09;00:00:00;41.2500000
SBER;D;24/07/09;00:00:00;40.8500000
SBER;D;27/07/09;00:00:00;41.8700000
SBER;D;28/07/09;00:00:00;40.4600000
SBER;D;29/07/09;00:00:00;39.5100000
SBER;D;30/07/09;00:00:00;42.5100000
SBER;D;31/07/09;00:00:00;42.3900000
SBER;D;03/08/09;00:00:00;46.2200000
SBER;D;04/08/09;00:00:00;46.4800000
SBER;D;05/08/09;00:00:00;45.3800000
SBER;D;06/08/09;00:00:00;46.2500000
SBER;D;07/08/09;00:00:00;47.8000000
SBER;D;10/08/09;00:00:00;47.6900000
SBER;D;11/08/09;00:00:00;46.6400000
SBER;D;12/08/09;00:00:00;47.7500000
SBER;D;13/08/09;00:00:00;48.0600000
SBER;D;14/08/09;00:00:00;46.7000000
SBER;D;17/08/09;00:00:00;45.0600000
SBER;D;18/08/09;00:00:00;45.5500000
SBER;D;19/08/09;00:00:00;46.2200000
SBER;D;20/08/09;00:00:00;46.8900000
SBER;D;21/08/09;00:00:00;48.7100000
SBER;D;24/08/09;00:00:00;49.1900000
SBER;D;25/08/09;00:00:00;48.7500000
SBER;D;26/08/09;00:00:00;48.3200000
SBER;D;27/08/09;00:00:00;47.6500000
SBER;D;28/08/09;00:00:00;48.2700000
SBER;D;31/08/09;00:00:00;47.4500000
SBER;D;01/09/09;00:00:00;49.3500000
SBER;D;02/09/09;00:00:00;49.0900000
SBER;D;03/09/09;00:00:00;53.0000000
SBER;D;04/09/09;00:00:00;53.1300000
SBER;D;07/09/09;00:00:00;55.3000000
SBER;D;08/09/09;00:00:00;58.4100000
SBER;D;09/09/09;00:00:00;57.3600000
SBER;D;10/09/09;00:00:00;56.5000000
SBER;D;11/09/09;00:00:00;59.2000000
SBER;D;14/09/09;00:00:00;58.9100000
SBER;D;15/09/09;00:00:00;61.3000000
SBER;D;16/09/09;00:00:00;61.7500000
SBER;D;17/09/09;00:00:00;58.9900000
SBER;D;18/09/09;00:00:00;57.6900000
SBER;D;21/09/09;00:00:00;55.4500000
SBER;D;22/09/09;00:00:00;58.7300000
SBER;D;23/09/09;00:00:00;60.4800000
SBER;D;24/09/09;00:00:00;58.2800000
SBER;D;25/09/09;00:00:00;59.6500000
SBER;D;28/09/09;00:00:00;60.2500000
