<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SIBN;D;05/09/08;00:00:00;115.0000000
SIBN;D;08/09/08;00:00:00;117.2000000
SIBN;D;09/09/08;00:00:00;110.3100000
SIBN;D;10/09/08;00:00:00;104.0100000
SIBN;D;11/09/08;00:00:00;103.0000000
SIBN;D;12/09/08;00:00:00;110.7200000
SIBN;D;15/09/08;00:00:00;106.7500000
SIBN;D;16/09/08;00:00:00;98.0100000
SIBN;D;17/09/08;00:00:00;95.0000000
SIBN;D;19/09/08;00:00:00;111.0100000
SIBN;D;22/09/08;00:00:00;115.6000000
SIBN;D;23/09/08;00:00:00;116.2100000
SIBN;D;24/09/08;00:00:00;118.0000000
SIBN;D;25/09/08;00:00:00;122.3900000
SIBN;D;26/09/08;00:00:00;119.8500000
SIBN;D;29/09/08;00:00:00;117.5000000
SIBN;D;30/09/08;00:00:00;109.9000000
SIBN;D;01/10/08;00:00:00;109.0000000
SIBN;D;02/10/08;00:00:00;102.9900000
SIBN;D;03/10/08;00:00:00;98.0000000
SIBN;D;06/10/08;00:00:00;79.5000000
SIBN;D;07/10/08;00:00:00;73.4000000
SIBN;D;08/10/08;00:00:00;60.6000000
SIBN;D;09/10/08;00:00:00;65.0000000
SIBN;D;13/10/08;00:00:00;57.2000000
SIBN;D;14/10/08;00:00:00;57.9900000
SIBN;D;15/10/08;00:00:00;52.1000000
SIBN;D;16/10/08;00:00:00;43.7900000
SIBN;D;17/10/08;00:00:00;43.2200000
SIBN;D;20/10/08;00:00:00;46.6500000
SIBN;D;21/10/08;00:00:00;48.2100000
SIBN;D;22/10/08;00:00:00;46.2400000
SIBN;D;23/10/08;00:00:00;45.1900000
SIBN;D;24/10/08;00:00:00;40.1500000
SIBN;D;28/10/08;00:00:00;42.9100000
SIBN;D;29/10/08;00:00:00;48.5600000
SIBN;D;30/10/08;00:00:00;57.0000000
SIBN;D;31/10/08;00:00:00;61.4000000
SIBN;D;01/11/08;00:00:00;66.3900000
SIBN;D;05/11/08;00:00:00;71.0000000
SIBN;D;06/11/08;00:00:00;62.2000000
SIBN;D;07/11/08;00:00:00;66.0000000
SIBN;D;10/11/08;00:00:00;70.0000000
SIBN;D;11/11/08;00:00:00;59.3000000
SIBN;D;13/11/08;00:00:00;53.5600000
SIBN;D;14/11/08;00:00:00;52.5300000
SIBN;D;17/11/08;00:00:00;49.6100000
SIBN;D;18/11/08;00:00:00;51.7400000
SIBN;D;19/11/08;00:00:00;50.7600000
SIBN;D;20/11/08;00:00:00;45.4900000
SIBN;D;21/11/08;00:00:00;46.0100000
SIBN;D;24/11/08;00:00:00;52.7300000
SIBN;D;25/11/08;00:00:00;53.5800000
SIBN;D;26/11/08;00:00:00;53.7100000
SIBN;D;27/11/08;00:00:00;56.8500000
SIBN;D;28/11/08;00:00:00;56.5800000
SIBN;D;01/12/08;00:00:00;50.5300000
SIBN;D;02/12/08;00:00:00;52.4800000
SIBN;D;03/12/08;00:00:00;53.9700000
SIBN;D;04/12/08;00:00:00;53.6300000
SIBN;D;05/12/08;00:00:00;50.6600000
SIBN;D;08/12/08;00:00:00;54.3000000
SIBN;D;09/12/08;00:00:00;52.4500000
SIBN;D;10/12/08;00:00:00;55.7500000
SIBN;D;11/12/08;00:00:00;60.6000000
SIBN;D;12/12/08;00:00:00;60.6600000
SIBN;D;15/12/08;00:00:00;65.9000000
SIBN;D;16/12/08;00:00:00;66.8000000
SIBN;D;17/12/08;00:00:00;66.3500000
SIBN;D;18/12/08;00:00:00;61.6900000
SIBN;D;19/12/08;00:00:00;61.6900000
SIBN;D;22/12/08;00:00:00;62.6700000
SIBN;D;23/12/08;00:00:00;64.3000000
SIBN;D;24/12/08;00:00:00;62.0000000
